regisno,animal_id,prefix,anm_name,sex,category,birth_date,regtype,mating,twin_code,disposal,frac1,brd2,frac2,brd3,frac3,ownr,breeder,sire_reg,dam_reg,dam_dob,birth_work_grp,birth_cont_grp,birth_wt,birth_adj,birth_no_conts,wean_work_grp,wean_cont_grp,wean_feed_code,wean_date,wean_wt,wean_adj,wean_no_conts,year_work_grp,year_cont_grp,year_date,year_wt,year_adj,year_no_conts,birth_cg_no,calv_ease
1738394,5836C,TBJR,LSF_TBJ_STEAKHOUSE_5836C,B,A,2015-02-11,R,2,1,.,1000,.,.,.,.,.,105397,1610163,1039647,2005-01-21,672209,R1748050-48,102,103,59,682783,48,1,2015-08-10,655,739,58,754776,46,2016-01-29,1285,1328,58,3,1
1738395,5815C,TBJR,LSF_TBJ_PROCLAMATION_5815C,B,A,2015-01-26,R,1,1,.,1000,.,.,.,.,94849,105397,1547645,1039649,2005-01-20,672209,R1748050-48,74,75,59,682783,48,1,2015-08-10,605,642,58,744260,46,2016-01-29,1077,1084,58,3,1
1738396,5846C,TBJR,LSF_TBJ_BRANDEDBEEF_5846C,B,A,2015-03-05,R,2,1,.,1000,.,.,.,.,35435,105397,1610163,1039664,2005-01-09,672209,R1748050-48,84,85,59,682783,48,1,2015-08-10,528,659,58,744260,46,2016-01-29,1088,1183,58,3,1
1738397,5813C,TBJR,LSF_TBJ_GOODTIMING_5813C,B,A,2015-01-24,R,2,1,.,1000,.,.,.,.,42978,105397,1550688,1039767,2005-03-02,672209,R1748050-48,90,91,59,682783,48,1,2015-08-10,645,677,58,744260,46,2016-01-29,1306,1295,58,3,1
1738398,5822C,TBJR,LSF_TBJ_PROCLAIM_5822C,B,A,2015-02-02,R,1,1,.,1000,.,.,.,.,35435,105397,1547645,1039771,2005-03-01,672209,R1748050-48,87,88,59,682783,48,1,2015-08-10,630,685,58,744260,46,2016-01-29,1262,1276,58,3,1
1738400,5842C,TBJR,LSF_TBJ_GOOD2GO_5842C,B,A,2015-02-21,R,2,1,.,1000,.,.,.,.,105397,105397,1550688,1043577,2005-03-27,672209,R1748050-48,90,91,59,682783,48,1,2015-08-10,615,726,58,714168,46,2016-01-29,1180,1254,58,3,1
1738401,5835C,TBJR,LSF_TBJ_MAGNITUDE_5835C,B,A,2015-02-11,R,2,1,.,1000,.,.,.,.,96384,105397,1445366,1079706,2005-09-25,672209,R1748050-48,78,79,59,682783,48,1,2015-08-10,610,685,58,744260,46,2016-01-29,1252,1284,58,3,1
1738402,5833C,TBJR,LSF_TBJ_GO_TIME_5833C,B,A,2015-02-10,R,2,1,.,1000,.,.,.,.,119513,105397,1550688,1108721,2006-01-22,672209,R1748050-48,86,87,59,682783,48,1,2015-08-10,650,724,58,744260,46,2016-01-29,1203,1240,58,3,1
1738403,5848C,TBJR,LSF_TBJ_HERDSOURCE_5848C,B,A,2015-03-08,R,2,1,.,1000,.,.,.,.,.,105397,1445366,1108779,2006-02-04,672209,R1748050-48,86,87,59,682783,48,1,2015-08-10,572,720,58,754776,46,2016-01-29,1117,1228,58,3,1
1738404,5826C,TBJR,LSF_TBJ_GROWTH_STOCK_5826C,B,A,2015-02-05,R,2,1,.,1000,.,.,.,.,35435,105397,1445366,1108804,2006-01-24,672209,R1748050-48,103,104,59,682783,48,1,2015-08-10,750,817,58,744260,46,2016-01-29,1449,1469,58,3,1
1738405,5849C,TBJR,LSF_TBJ_GOODYEAR_5849C,B,A,2015-03-12,R,2,1,.,1000,.,.,.,.,119513,105397,1550688,1112327,2006-03-06,672209,R1748050-48,85,86,59,682783,48,1,2015-08-10,408,513,58,744260,46,2016-01-29,941,1010,58,3,1
1738407,5837C,TBJR,LSF_TBJ_GENETICPROFIT_5837C,B,A,2015-02-13,R,2,1,.,1000,.,.,.,.,42919,105397,1445366,1364337,2010-03-07,672209,R1748050-48,87,88,59,682783,48,1,2015-08-10,650,734,58,744260,46,2016-01-29,1268,1309,58,3,1
1738408,5808C,TBJR,LSF_TBJ_PROFICIENT_5808C,B,A,2015-01-20,R,1,1,.,1000,.,.,.,.,105035,105397,1547645,1427841,2011-04-06,672209,R1748050-48,96,98,59,744260,47,1,2015-08-27,645,637,1,744260,45,2016-01-29,1298,1312,1,3,1
1738409,5823C,TBJR,LSF_TBJ_PURE_BEEF_5823C,B,A,2015-02-04,R,2,1,.,1000,.,.,.,.,96384,105397,1610163,1428877,2011-01-27,672209,R1748050-48,87,89,59,682783,48,1,2015-08-10,645,716,58,744260,46,2016-01-29,1302,1328,58,3,1
1738410,5841C,TBJR,LSF_TBJ_HERDADVANCE_5841C,B,A,2015-02-20,R,2,1,.,1000,.,.,.,.,119513,105397,1445366,1430861,2011-02-21,672209,R1748050-48,76,78,59,682783,48,1,2015-08-10,532,637,58,744260,46,2016-01-29,1069,1138,58,3,1
1738412,5857C,TBJR,LSF_TBJ_HERDBOSS_5857C,B,A,2015-04-06,R,2,1,.,1000,.,.,.,.,105397,105397,1445366,1430866,2011-02-18,672209,R1748050-48,65,66,59,682783,48,1,2015-08-10,428,659,58,714168,46,2016-01-29,970,1164,58,3,1
1738413,5861C,TBJR,LSF_TBJ_HERDLITE_5861C,B,A,2015-04-29,B,2,1,.,1000,.,.,.,.,105397,105397,1445366,1430869,2011-04-10,672209,R1748050-48,54,55,59,682783,48,1,2015-08-10,314,572,58,714168,46,2016-01-29,695,928,58,4,1
1738414,5807C,TBJR,LSF_TBJ_FOREFRONT_5807C,B,A,2015-01-18,R,1,1,.,1000,.,.,.,.,35435,105397,1547668,1430872,2011-03-13,672209,R1748050-48,87,89,59,682783,48,1,2015-08-10,615,641,58,744260,46,2016-01-29,1237,1221,58,3,1
1738415,5810C,TBJR,LSF_TBJ_HERDWATCH_5810C,B,A,2015-01-20,R,1,1,.,1000,.,.,.,.,105397,105397,1547645,1433504,2011-02-09,672209,R1748050-48,98,100,59,682783,48,1,2015-08-10,645,674,58,714168,46,2016-01-29,1235,1224,58,3,1
1738416,5854C,TBJR,LSF_TBJ_HERDMATCH_5854C,B,A,2015-03-21,R,2,1,.,1000,.,.,.,.,119513,105397,1445366,1433521,2011-02-02,672209,R1748050-48,84,85,59,682783,48,1,2015-08-10,548,760,58,744260,46,2016-01-29,995,1177,58,3,1
1738417,5856C,TBJR,LSF_TBJ_HERDIRECTOR_5856C,B,A,2015-03-31,R,2,1,.,1000,.,.,.,.,119513,105397,1445366,1433525,2011-01-27,672209,R1748050-48,58,59,59,682783,48,1,2015-08-10,462,690,58,744260,46,2016-01-29,1008,1199,58,3,1
1738418,5809C,TBJR,LSF_TBJ_FOREMOST_5809C,B,A,2015-01-20,R,1,1,.,1000,.,.,.,.,119498,105397,1547668,1433631,2011-01-09,672209,R1748050-48,97,99,59,682783,48,1,2015-08-10,730,759,58,744260,46,2016-01-29,1344,1331,58,3,1
1738420,5860C,TBJR,LSF_TBJ_BEEF_TIME_5860C,B,A,2015-04-20,R,2,1,.,1000,.,.,.,.,105397,105397,1610163,1516384,2012-03-03,672209,R1748050-48,80,83,59,682783,48,1,2015-08-10,396,680,58,714168,46,2016-01-29,880,1132,58,4,1
1738421,5816C,TBJR,LSF_TBJ_WARRANT_5816C,B,A,2015-01-26,R,1,1,.,1000,.,.,.,.,.,105397,1550772,1517982,2012-01-26,672209,R1748050-48,85,89,59,682783,48,1,2015-08-10,600,663,58,754776,46,2016-01-29,1233,1254,58,3,1
1738422,5858C,TBJR,LSF_TBJ_BEST_RUMAR_5858C,B,A,2015-04-07,R,2,1,.,1000,.,.,.,.,119513,22991,1619859,1527135,2012-05-05,672209,R1748050-48,77,81,59,682783,48,1,2015-08-10,470,750,58,744260,46,2016-01-29,943,1192,58,3,1
1738424,5840C,TBJR,LSF_TBJ_PROMOTION_5840C,B,A,2015-02-18,R,1,1,.,1000,.,.,.,.,119513,105397,1547645,1587768,2012-08-29,672209,R1748050-48,80,85,59,682783,48,1,2015-08-10,550,691,58,744260,46,2016-01-29,1061,1168,58,2,1
1738425,5803C,TBJR,LSF_TBJ_HERDFORCE_5803C,B,A,2015-01-04,R,2,1,.,1000,.,.,.,.,50327,105397,1445366,1587772,2012-08-31,672209,R1748050-48,72,78,59,682783,48,1,2015-08-10,610,641,58,744260,46,2016-01-29,1241,1230,58,2,1
1738426,5819C,TBJR,LSF_TBJ_OVERRIDE_5819C,B,A,2015-01-28,R,1,2,.,1000,.,.,.,.,105397,105397,1368803,1587777,2012-09-10,672209,R1748050-43,74,74,0,682783,43,1,2015-08-10,615,645,1,714168,43,2016-01-29,1126,1120,1,.,1
1738427,5820C,TBJR,LSF_TBJ_OVERRULE_5820C,B,A,2015-01-28,R,1,2,.,1000,.,.,.,.,35435,105397,1368803,1587777,2012-09-10,672209,R1748050-44,70,70,0,682783,44,1,2015-08-10,590,618,1,744260,44,2016-01-29,1140,1130,1,.,1
1738428,5811C,TBJR,LSF_TBJ_PROJECTION_5811C,B,A,2015-01-20,R,1,1,.,1000,.,.,.,.,119509,105397,1547645,1587779,2012-08-24,672209,R1748050-48,83,89,59,682783,48,1,2015-08-10,620,687,58,744260,46,2016-01-29,1222,1249,58,2,1
1738429,5847C,TBJR,LSF_TBJ_REDEFINE_5847C,B,A,2015-03-07,R,2,1,.,1000,.,.,.,.,94849,105397,1547472,1587780,2012-08-31,672209,R1748050-48,93,98,59,682783,48,1,2015-08-10,594,803,58,744260,46,2016-01-29,1199,1368,58,2,1
1738430,5850C,TBJR,LSF_TBJ_REMAKE_5850C,B,A,2015-03-13,R,2,1,.,1000,.,.,.,.,94849,105397,1547472,1607577,2013-01-25,672209,R1748050-48,86,93,59,682783,48,1,2015-08-10,536,763,58,744260,46,2016-01-29,1079,1270,58,2,1
1738431,5855C,TBJR,LSF_TBJ_PROSPECTOR_5855C,B,A,2015-03-23,R,2,1,.,1000,.,.,.,.,119513,105397,1547472,1607580,2013-01-20,672209,R1748050-48,64,71,59,682783,48,1,2015-08-10,448,688,58,744260,46,2016-01-29,937,1145,58,2,1
1738432,5806C,TBJR,LSF_TBJ_PROMISE_5806C,B,A,2015-01-09,R,1,1,.,1000,.,.,.,.,71764,105397,1547645,1607589,2013-01-19,672209,R1748050-48,75,82,59,682783,48,1,2015-08-10,574,630,58,744260,46,2016-01-29,1266,1276,58,2,1
1738433,5852C,TBJR,LSF_TBJ_REPLAY_5852C,B,A,2015-03-15,R,2,1,.,1000,.,.,.,.,119513,105397,1547472,1607596,2013-01-19,672209,R1748050-48,76,83,59,682783,48,1,2015-08-10,508,737,58,744260,46,2016-01-29,1042,1236,58,2,1
1738434,5853C,TBJR,LSF_TBJ_REWIND_5853C,B,A,2015-03-21,R,2,1,.,1000,.,.,.,.,30239,105397,1547472,1607600,2013-01-25,672209,R1748050-48,74,81,59,682783,48,1,2015-08-10,468,704,58,744260,46,2016-01-29,966,1169,58,2,1
1738435,5832C,TBJR,LSF_TBJ_OVERLOOK_5832C,B,A,2015-02-09,R,1,1,.,1000,.,.,.,.,119513,105397,1368803,1607604,2013-04-11,672209,R1748050-48,65,73,59,682783,48,1,2015-08-10,468,597,58,744260,46,2016-01-29,1014,1107,58,2,1
1738436,5838C,TBJR,LSF_TBJ_PERCEPTIVE_5838C,B,A,2015-02-14,R,2,1,.,1000,.,.,.,.,119512,105397,1547472,1608991,2013-03-01,672209,R1748050-48,78,86,59,682783,48,1,2015-08-10,520,664,58,744260,46,2016-01-29,1130,1234,58,2,1
1738437,5817C,TBJR,LSF_TBJ_PROMPT_5817C,B,A,2015-01-26,R,1,1,.,1000,.,.,.,.,.,105397,1547645,1608995,2013-03-06,672209,R1748050-48,71,79,59,682783,48,1,2015-08-10,615,716,58,754776,46,2016-01-29,1147,1213,58,2,1
1738438,5839C,TBJR,LSF_TBJ_PROSPECTIVE_5839C,B,A,2015-02-14,R,1,1,.,1000,.,.,.,.,71764,105397,1547645,1608997,2013-02-20,672209,R1748050-48,81,88,59,682783,48,1,2015-08-10,615,771,58,744260,46,2016-01-29,1260,1373,58,2,1
1738439,5831C,TBJR,LSF_TBJ_PROMOTE_5831C,B,A,2015-02-09,R,1,1,.,1000,.,.,.,.,112184,105397,1547645,1609000,2013-03-15,672209,R1748050-48,81,89,59,682783,48,1,2015-08-10,605,746,58,744260,46,2016-01-29,1256,1354,58,2,1
1738440,5821C,TBJR,LSF_TBJ_PREMIER_PROFIT_5821C,B,A,2015-01-28,R,1,1,.,1000,.,.,.,.,119512,105397,1379610,1609002,2013-03-16,672209,R1748050-48,84,92,59,682783,48,1,2015-08-10,540,645,58,744260,46,2016-01-29,1132,1198,58,2,1
1738441,5843C,TBJR,LSF_TBJ_RECONFIRM_5843C,B,A,2015-02-22,R,2,1,.,1000,.,.,.,.,105397,105397,1547472,1609003,2013-02-03,672209,R1748050-48,81,88,59,682783,48,1,2015-08-10,574,746,58,714168,46,2016-01-29,1132,1267,58,2,1
1738443,5828C,TBJR,LSF_TBJ_PROLIFIC_5828C,B,A,2015-02-06,R,1,1,.,1000,.,.,.,.,94849,105397,1547645,1609007,2013-01-09,672209,R1748050-48,81,88,59,682783,48,1,2015-08-10,544,663,58,744260,46,2016-01-29,1121,1202,58,2,1
1738444,5824C,TBJR,LSF_TBJ_OVERTIME_5824C,B,A,2015-02-04,B,1,1,.,1000,.,.,.,.,105397,105397,1368803,1609010,2013-02-06,672209,R1748050-48,60,67,59,682783,48,1,2015-08-10,478,590,58,714168,46,2016-01-29,1029,1105,58,2,1
1738445,5805C,TBJR,LSF_TBJ_PROMINENT_5805C,B,A,2015-01-08,R,1,1,.,1000,.,.,.,.,42978,105397,1547645,1609011,2013-01-19,672209,R1748050-48,78,85,59,682783,48,1,2015-08-10,640,691,58,744260,46,2016-01-29,1245,1256,58,2,1
1738446,5801C,TBJR,LSF_TBJ_PROFUSION_5801C,B,A,2015-01-04,R,1,1,.,1000,.,.,.,.,.,35170,1547645,1623997,2013-03-07,672209,R1748050-48,77,85,59,682783,48,1,2015-08-10,685,730,58,744260,46,2016-01-29,1327,1329,58,2,1
1738447,5804C,TBJR,LSF_TBJ_PRESCRIPTION_5804C,B,A,2015-01-06,R,1,1,.,1000,.,.,.,.,105397,33079,1379610,1624007,2013-02-25,672209,R1748050-48,83,91,59,682783,48,1,2015-08-10,745,793,58,714168,46,2016-01-29,1556,1550,58,2,1
1738448,5800C,TBJR,LSF_TBJ_OVERLOAD_5800C,B,A,2015-01-02,R,1,1,.,1000,.,.,.,.,105397,33079,1368803,1624014,2013-03-07,672209,R1748050-48,86,94,59,682783,48,1,2015-08-10,650,693,58,714168,46,2016-01-29,1231,1236,58,2,1
1738449,5830C,TBJR,LSF_TBJ_TABASCO_5830C,B,A,2015-02-09,R,1,1,.,1000,.,.,.,.,.,33079,1441805,1624020,2013-02-25,672209,R1748050-48,83,91,59,682783,48,1,2015-08-10,605,746,58,744260,46,2016-01-29,1336,1428,58,2,1
1738450,5802C,TBJR,LSF_TBJ_RED_BLEND_5802C,B,A,2015-01-04,R,1,1,.,1000,.,.,.,.,.,33079,1441805,1624032,2013-02-27,672209,R1748050-48,75,83,59,682783,48,1,2015-08-10,675,721,58,744260,46,2016-01-29,1403,1400,58,2,1
1738452,5827C,TBJR,LSF_TBJ_PRODIGY_5827C,B,A,2015-02-05,R,1,1,.,1000,.,.,.,.,105397,105397,1547645,1669118,2012-01-03,672209,R1016-86,71,72,4,682783,83,1,2015-08-10,590,633,2,704106,.,.,.,.,.,3,1
1738453,5829C,TBJR,LSF_TBJ_GOOD_PARTNER_5829C,B,A,2015-02-06,R,2,1,.,1000,.,.,.,.,120038,105397,1550688,909652,2003-02-23,672209,R1748050-48,80,81,59,682783,48,1,2015-08-10,680,753,58,790494,46,2016-01-29,1325,1356,58,3,1
1738454,5814C,TBJR,LSF_TBJ_PROGRAM_5814C,B,A,2015-01-24,R,1,1,.,1000,.,.,.,.,105397,105397,1547645,982640,2004-02-23,672209,R1016-86,69,70,4,682783,83,1,2015-08-10,615,647,2,704106,.,.,.,.,.,3,1
1738455,5812C,TBJR,LSF_TBJ_PREMIUM_5812C,B,A,2015-01-21,R,1,1,.,1000,.,.,.,.,35435,105397,1379610,1039703,2005-03-02,672209,R1748050-48,108,109,59,682783,48,1,2015-08-10,665,689,58,744260,46,2016-01-29,1336,1316,58,3,1
1738465,BT19,RGRS,RGRS_BRAG_BT19,B,A,2014-09-12,R,1,1,.,1000,.,.,.,.,78562,78562,1405033,1196006,2007-03-02,672211,R1749370-1064,75,75,6,672211,3918,2,2015-05-13,775,679,5,697102,2114,2015-09-16,1245,1276,4,2,1
1738496,5793C,BJR,LSF_BJR_XBOX_5793C,B,A,2015-01-27,R,3,1,.,1000,.,.,.,.,20701,59759,1305669,1374680,2010-02-05,672216,R1748050-1,71,71,1,683282,1,1,2015-07-28,776,857,1,744261,1,2016-01-29,1191,1216,1,.,1
1738497,5794C,BJR,LSF_BJR_PROACTIVE_5794C,B,A,2015-01-28,R,3,1,.,1000,.,.,.,.,30221,59759,1547645,1121735,2006-01-27,672216,R1748050-2,62,62,1,683282,2,1,2015-07-28,706,783,1,744261,2,2016-01-29,1218,1226,1,.,1
1738498,5795C,BJR,LSF_BJR_PROACTION_5795C,B,A,2015-01-30,R,3,1,.,1000,.,.,.,.,119507,59759,1547645,1121735,2006-01-27,672216,R1748050-3,70,70,1,683282,3,1,2015-07-28,744,833,1,744261,3,2016-01-29,1197,1225,1,.,1
1738499,587C,BJR,LSF_BJR_PRODUCTIVE_587C,B,A,2015-02-26,R,3,1,.,1000,.,.,.,.,94849,59759,1623805,1301065,2009-01-12,672216,R15245-1,85,85,1,746078,1,1,2015-08-27,575,630,1,746078,1,2016-01-29,1048,1118,1,.,1
1738500,588C,BJR,LSF_BJR_PROVEN_588C,B,A,2015-03-02,R,3,1,.,1000,.,.,.,.,25771,59759,1623805,1301065,2009-01-12,672216,R1748050-4,86,86,1,792108,4,1,2015-08-27,685,767,1,792108,4,2016-01-29,1229,1329,1,.,1
1738501,589C,BJR,LSF_BJR_PROFITABLE_589C,B,A,2015-03-03,R,3,1,.,1000,.,.,.,.,119501,59759,1623805,1301065,2009-01-12,672216,R1748050-5,95,95,1,744261,5,1,2015-08-27,720,809,1,744261,5,2016-01-29,1271,1378,1,.,1
1738502,5796C,BJR,LSF_BJR_HERDBROKER_5796C,B,A,2015-02-02,R,2,1,.,1000,.,.,.,.,119509,59759,1445366,1437035,2011-03-24,672216,R1748050-48,89,91,59,682787,48,1,2015-08-10,610,674,58,744261,46,2016-01-29,1212,1235,58,3,1
1738503,5791C,BJR,LSF_BJR_PREMIER_BEEF_5791C,B,A,2015-01-20,R,1,1,.,1000,.,.,.,.,119502,59759,1379610,1627047,2013-02-07,672216,R1748050-48,72,80,59,682787,48,1,2015-08-10,655,740,58,744261,46,2016-01-29,1258,1303,58,2,1
1738504,5790C,BJR,LSF_BJR_RESALUTE_5790C,B,A,2015-01-12,R,1,1,.,1000,.,.,.,.,22556,59759,1441805,1683261,2013-02-21,672216,R1748050-48,92,100,59,682787,48,1,2015-08-10,775,836,58,744261,46,2016-01-29,1468,1483,58,2,1
1738511,5875C,TBJR,LSF_TBJ_PROUD_5875C,B,A,2015-02-24,R,3,1,.,1000,.,.,.,.,.,105397,1547645,1430854,2011-01-17,681567,R1748050-6,87,87,1,682783,6,1,2015-08-10,725,863,1,799724,6,2016-01-29,1329,1425,1,.,1
1738512,5865C,TBJR,LSF_TBJ_LEGENDARY_5865C,B,A,2015-01-25,R,3,1,.,1000,.,.,.,.,35435,105397,1445368,1430854,2011-01-17,681567,R1748050-7,94,94,1,682783,7,1,2015-08-10,735,760,1,744260,7,2016-01-29,1355,1337,1,.,1
1738513,5887C,TBJR,LSF_TBJ_HERDBONUS_5887C,B,A,2015-02-28,R,3,1,.,1000,.,.,.,.,105397,105397,1445366,1039635,2005-01-20,681567,R1748050-8,99,99,1,682783,8,1,2015-08-10,700,841,1,714168,8,2016-01-29,1430,1520,1,.,1
1738514,5889C,TBJR,LSF_TBJ_HERDWEIGHT_5889C,B,A,2015-03-01,R,3,1,.,1000,.,.,.,.,35435,105397,1445366,1039635,2005-01-20,681567,R1748050-9,108,108,1,682783,9,1,2015-08-10,670,805,1,744260,9,2016-01-29,1256,1350,1,.,1
1738515,5899C,TBJR,LSF_TBJ_PRESSPASS_5899C,B,A,2015-03-14,R,3,1,.,1000,.,.,.,.,105397,56409,1379610,1039652,2005-01-20,681567,R1748050-10,88,88,1,682783,10,1,2015-08-10,590,760,1,714168,10,2016-01-29,1145,1276,1,.,1
1738516,5862C,TBJR,LSF_TBJ_OVERDRIVE_5862C,B,A,2015-01-12,R,3,1,.,1000,.,.,.,.,105397,105397,1368803,1039686,2005-03-19,681567,R1748050-11,81,81,1,682783,11,1,2015-08-10,735,721,1,714168,11,2016-01-29,1334,1278,1,.,1
1738517,5878C,TBJR,LSF_TBJ_PROVIDENT_5878C,B,A,2015-02-25,R,3,1,.,1000,.,.,.,.,119509,105397,1547645,1039686,2005-03-19,681567,R1748050-12,97,97,1,682783,12,1,2015-08-10,740,878,1,744260,12,2016-01-29,1283,1383,1,.,1
1738518,5879C,TBJR,LSF_TBJ_HERDPLAN_5879C,B,A,2015-02-25,R,3,1,.,1000,.,.,.,.,35435,105397,1445366,1039686,2005-03-19,681567,R1748050-13,91,91,1,682783,13,1,2015-08-10,630,743,1,744260,13,2016-01-29,1184,1258,1,.,1
1738519,5880C,TBJR,LSF_TBJ_HERDVISION_5880C,B,A,2015-02-26,R,3,1,.,1000,.,.,.,.,105397,105397,1445366,1039686,2005-03-19,681567,R1748050-14,103,103,1,682783,14,1,2015-08-10,630,744,1,714168,14,2016-01-29,1252,1323,1,.,1
1738520,5864C,TBJR,LSF_TBJ_FEATURE_5864C,B,A,2015-01-20,R,3,1,.,1000,.,.,.,.,105035,105397,1042135,1039686,2005-03-19,681567,R1748050-15,93,93,1,682783,15,1,2015-08-10,800,809,1,744260,15,2016-01-29,1518,1477,1,.,1
1738521,5890C,TBJR,LSF_TBJ_PROTEGE_5890C,B,A,2015-03-01,R,3,1,.,1000,.,.,.,.,94849,105397,1547645,1039703,2005-03-02,681567,R1748050-16,93,93,1,682783,16,1,2015-08-10,630,758,1,744260,16,2016-01-29,1218,1305,1,.,1
1738522,5893C,TBJR,LSF_TBJ_TRIPLE_THREAT_5893C,B,A,2015-03-02,R,3,1,.,1000,.,.,.,.,119504,105397,1367533,1039703,2005-03-02,681567,R1748050-17,84,84,1,682783,17,1,2015-08-10,592,716,1,744260,17,2016-01-29,1136,1222,1,.,1
1738523,5897C,TBJR,LSF_TBJ_TRIPLE_POINT_5897C,B,A,2015-03-04,R,3,1,.,1000,.,.,.,.,105397,105397,1367533,1039703,2005-03-02,681567,R1748050-18,92,92,1,682783,18,1,2015-08-10,655,802,1,714168,18,2016-01-29,1210,1318,1,.,1
1738524,5898C,TBJR,LSF_TBJ_PROBULL_5898C,B,A,2015-03-06,R,3,1,.,1000,.,.,.,.,35435,105397,1547645,1039703,2005-03-02,681567,R1748050-19,103,103,1,682783,19,1,2015-08-10,650,801,1,744260,19,2016-01-29,1195,1308,1,.,1
1738525,5863C,TBJR,LSF_TBJ_TRIPLE_PLAY_5863C,B,A,2015-01-18,R,3,1,.,1000,.,.,.,.,55159,105397,1367533,1029897,2005-03-13,681567,R1748050-20,89,89,1,682783,20,1,2015-08-10,735,738,1,744260,20,2016-01-29,1323,1285,1,.,1
1738526,5873C,TBJR,LSF_TBJ_HERDPOWER_5873C,B,A,2015-02-23,R,3,1,.,1000,.,.,.,.,105035,105397,1445366,970170,2004-01-01,681567,R1748050-21,85,85,1,682783,21,1,2015-08-10,660,774,1,744260,21,2016-01-29,1132,1213,1,.,1
1738527,5891C,TBJR,LSF_TBJ_HERDCHOICE_5891C,B,A,2015-03-01,R,3,1,.,1000,.,.,.,.,105397,105397,1445366,970170,2004-01-01,681567,R1748050-22,85,85,1,682783,22,1,2015-08-10,584,702,1,714168,22,2016-01-29,998,1087,1,.,1
1738528,5885C,TBJR,LSF_TBJ_XTRA_5885C,B,A,2015-02-27,R,3,1,.,1000,.,.,.,.,105397,105397,1189525,689249,1999-03-02,681567,R1748050-23,83,83,1,682783,23,1,2015-08-10,600,715,1,714168,23,2016-01-29,1105,1185,1,.,1
1738529,5883C,TBJR,LSF_TBJ_PROVE_5883C,B,A,2015-02-27,R,3,1,.,1000,.,.,.,.,35435,105397,1547645,689249,1999-03-02,681567,R1748050-24,88,88,1,682783,24,1,2015-08-10,610,727,1,744260,24,2016-01-29,1145,1225,1,.,1
1738530,5886C,TBJR,LSF_TBJ_VERIFIED_5886C,B,A,2015-02-28,R,3,1,.,1000,.,.,.,.,41019,105397,1623805,1508594,2011-10-09,681567,R1748050-25,83,83,1,682783,25,1,2015-08-10,640,776,1,744260,25,2016-01-29,1107,1210,1,.,1
1738531,5896C,TBJR,LSF_TBJ_VERIFICATION_5896C,B,A,2015-03-04,C,3,1,.,1000,.,.,.,.,105397,105397,1623805,1508594,2011-10-09,681567,R1748050-26,88,88,1,682783,26,1,2015-08-10,490,598,1,714168,26,2016-01-29,1008,1080,1,.,1
1738532,5892C,RABR,LSF_TBJ_REPLENISH_5892C,B,A,2015-03-01,R,3,1,.,1000,.,.,.,.,.,105397,1441805,1587763,2012-09-09,681567,R1748050-27,104,104,1,682783,27,1,2015-08-10,690,841,1,796766,27,2016-01-29,1287,1396,1,.,1
1738533,5895C,TBJR,LSF_TBJ_REPRESENTATIVE_5895C,B,A,2015-03-03,R,3,1,.,1000,.,.,.,.,30221,105397,1441805,1587763,2012-09-09,681567,R1748050-28,86,86,1,682783,28,1,2015-08-10,630,778,1,744260,28,2016-01-29,1224,1331,1,.,1
1738534,5882C,TBJR,LSF_TBJ_OVERNIGHT_5882C,B,A,2015-02-27,R,3,1,.,1000,.,.,.,.,105397,105397,1368803,1587772,2012-08-31,681567,R3327-24,76,81,1,682783,24,1,2015-08-10,574,751,1,704106,.,.,.,.,.,.,1
1738535,5894C,TBJR,LSF_TBJ_OVERSHADOW_5894C,B,A,2015-03-02,R,3,1,.,1000,.,.,.,.,105397,105397,1368803,1587772,2012-08-31,681567,R1748050-29,87,87,1,682783,29,1,2015-08-10,600,736,1,714168,29,2016-01-29,1008,1116,1,.,1
1738536,5866C,TBJR,LSF_TBJ_RENDENZVOUS_5866C,B,A,2015-02-20,R,3,1,.,1000,.,.,.,.,116270,105397,1441805,1607596,2013-01-19,681567,R1748050-30,74,74,1,682783,30,1,2015-08-10,700,821,1,744260,30,2016-01-29,1279,1360,1,.,1
1738537,5870C,TBJR,LSF_TBJ_RENOWN_5870C,B,A,2015-02-23,R,3,1,.,1000,.,.,.,.,.,105397,1441805,1607596,2013-01-19,681567,R1748050-31,94,94,1,682783,31,1,2015-08-10,685,811,1,744260,31,2016-01-29,1294,1378,1,.,1
1738538,5877C,TBJR,LSF_TBJ_PROFITDRIVEN_5877C,B,A,2015-02-24,R,3,1,.,1000,.,.,.,.,.,105397,1441805,1607596,2013-01-19,681567,R1748050-32,85,85,1,682783,32,1,2015-08-10,605,720,1,744260,32,2016-01-29,1258,1327,1,.,1
1738539,5867C,TBJR,LSF_TBJ_RENAISSANCE_5867C,B,A,2015-02-21,R,3,1,.,1000,.,.,.,.,104409,105397,1441805,1609011,2013-01-19,681567,R1748050-33,94,94,1,682783,33,1,2015-08-10,705,827,1,744260,33,2016-01-29,1325,1404,1,.,1
1738540,5868C,TBJR,LSF_TBJ_RENASCENT_5868C,B,A,2015-02-22,R,3,1,.,1000,.,.,.,.,35435,105397,1441805,1609011,2013-01-19,681567,R1748050-34,102,102,1,682783,34,1,2015-08-10,705,830,1,744260,34,2016-01-29,1216,1305,1,.,1
